"","roi.1","roi.2","roi.3","roi.4","roi.5","roi.6","roi.7","roi.8","roi.9","roi.10","roi.11","roi.12","roi.13","roi.14","roi.15","roi.16","roi.17","roi.18","roi.19","roi.20","roi.21","roi.22","roi.23","roi.24","roi.25","roi.26","roi.27","roi.28","roi.29","roi.30","roi.31","roi.32","roi.33","roi.34","roi.35","roi.36","roi.37","roi.38","roi.39","roi.40","roi.41","roi.42","roi.43","roi.44","roi.45","roi.46","roi.47","roi.48","roi.49","roi.50","roi.51","roi.52","roi.53","roi.54","roi.55","roi.56","roi.57","roi.58","roi.59","roi.60","roi.61","roi.62","roi.63","roi.64","roi.65","roi.66","roi.67","roi.68","roi.69","roi.70","roi.71","roi.72","roi.73","roi.74","roi.75","roi.76","roi.77","roi.78","roi.79","roi.80","roi.81","roi.82","roi.83","roi.84","roi.85","roi.86","roi.87","roi.88","roi.89","roi.90","roi.91","roi.92","roi.93","roi.94","roi.95","roi.96"
"roi.47",0.315889743540975,0.275371004671916,0.22746438210231,0.260520992740469,0.181643797923551,0.15822146546656,0.520496942647315,0.327425167557591,0.413408547019734,0.445833774047444,0.340047009824069,0.405486131873688,0.565667485243123,0.319503524349455,0.165760991566399,0.376772722789386,0.402028418024775,0.529190116810934,0.0918842249802161,0.249572770127335,0.348989566013877,0.754760207991754,0.726199313023959,1.11105131378178,0.154730764700112,0.221099622841359,0.0998627508135847,0.336807675417265,0.267382283703913,0.393088299757522,0.463056517401479,1.34742250519276,0.289696930175628,0.198266463162582,0.234553486954218,0.824152201400299,0.22460722335408,0.265907375514708,0.347085374705095,0.718520633705461,0.217296043965084,0.372001477206468,0.227748306531633,0.344917565583453,0.322684985914597,0.497062313618899,NA,0.562513124487757,0.310297987234312,0.260284502379523,0.241337603391521,0.200607726878019,0.225235362826232,0.146124260096574,0.42774010937176,0.210235339939129,0.239922285500542,0.39258290340519,0.285960451062564,0.289391928053772,0.436716855616874,0.285064103672079,NA,0.197742618152533,0.326205274445832,0.446569816654431,0.143909028003237,0.322632147938249,0.369929441291503,0.52506052974747,0.620850830235534,0.848139485383193,0.165467817334578,0.173199934593445,0.171287732296154,0.308650250468501,0.230948122084628,0.376454188922846,0.451158323273902,1.13601645424179,0.247358377282973,0.112470962264885,0.267697114130189,0.925405904741187,0.145659677135364,0.263948636692207,0.485155347259423,0.610380341276854,0.128729108635672,0.348650912490199,0.266271734123426,0.152159374681242,0.354585169697902,0.398895528080896,1.15743542935933,0.542503729226936
"roi.48",0.600067774664982,0.219842340114111,0.50252417041982,0.395824081512705,0.264027983746149,0.230579946486282,0.406849628702969,0.336719738969048,0.214559518329353,0.27400385935494,0.371099267480712,0.36369738482919,0.305894605159956,0.235069286821643,0.224094077467509,0.366004821251193,0.306662871282181,0.324354854330775,0.089133511819059,0.290704149883949,0.417019627370899,0.720677479258039,0.647656712498126,0.868830710618245,0.271433796117814,0.346403058302994,0.208333639996798,0.37784705137335,0.428852865440703,0.53697802076676,0.519545643550559,0.562464157331138,0.399758796667243,0.223117362221625,0.261451333999201,0.766288274500905,0.24018450222936,0.284418299467715,0.382352055857581,0.76588904787453,0.188144417951675,0.266800325872102,0.216294897695125,0.316312081221251,0.23683584272787,0.334991733886739,0.562513124487757,NA,0.537040928518002,0.177045991428625,0.452196578945579,0.277289360492647,0.279067789209483,0.200828134712517,0.414623579651581,0.185698696363238,0.197887503704063,0.171143254912539,0.159986136191775,0.308949795983019,0.21975175805827,0.19907254135209,0.216308960625334,0.257796525896447,0.335477304071834,0.398899405715198,0.169096753750828,0.384675930571934,0.333232162571537,0.467537684222063,0.681852847725042,0.805304352447496,0.277934917376729,0.362766673056875,0.279349314653296,0.446442071717655,0.422326321622897,0.459618880440584,0.46492513691821,0.534390117706861,0.382508832711011,0.107879195386795,0.195767586470449,0.758345364873373,0.134648883505375,0.266841809376701,0.468114889796549,0.765832899064355,0.118623377793183,0.286761182659694,0.187744307553919,0.115747100996231,0.30955587607657,0.320632916886563,0.430628543191746,1.23034604306996
"roi.49",0.706107818059021,0.142471531178745,0.558092474656741,0.470944348321646,0.169936253425248,0.237912869979406,0.405421155518909,0.284886651594165,0.34643932175442,0.322370296703886,0.4592317377249,0.456304099246944,0.410440466716622,0.290725532515696,0.241999591584654,0.462496080644003,0.362321792184162,0.292954660863394,0.138955379485676,0.282363103635072,0.563306997330381,0.466125570875247,0.326269414964183,0.294457088740845,0.193697080654319,0.324767909323651,0.256111273937596,0.284665027201268,0.273016332293994,0.51529005769004,0.49734396096079,0.302844287179511,0.297520586053315,0.18780753619973,0.0724182925256998,0.271256642278406,0.196105432517581,0.257089901219407,0.154849319019831,0.221339686221541,NA,0.221796516758041,0.243464270782275,0.286833093626289,0.262547583140307,0.308590696284371,0.310297987234312,0.537040928518002,NA,0.185211715473609,1.03825322512663,0.941330490175202,0.607398308236286,0.577323968945478,0.442187124807004,0.226562716895127,0.102891631102903,0.237600590753528,0.411946608920397,0.556508969504541,0.380362867408173,0.309509882514676,0.452892972160365,0.553134045040713,0.444139563132149,0.563371872805261,0.318329164577687,0.716865875485101,0.724244276658171,0.741598133301461,0.362434438327608,0.342643087678501,0.472361904900922,0.379926181046809,0.347964147543533,0.718499938522183,0.322054147627071,0.737947286040347,0.706443655794326,0.396270737647853,0.598592555247253,NA,0.250645658221071,0.337361993306431,0.250349697911711,0.251103185129917,0.275116184547844,0.272493733155813,NA,0.218032946348468,0.2141203970114,NA,0.222607467347088,0.270835620298845,0.341543350635208,0.354374998295739
"roi.50",0.402521622051148,1.25192959531291,0.431152956740268,0.0794269918273042,0.553769898425918,0.152028958925794,0.282985143355861,0.602804345550435,0.0941928891569173,0.0714887708071362,-0.10616634696377,-0.0717561350281661,0.326682638304589,0.446093700383854,0.272747222484732,NA,0.185991964505613,0.13983167237744,0.721855058590612,0.630974357601664,NA,NA,0.0879567238813561,0.277451921071087,NA,0.433776802988863,-0.0995280225619228,0.529003138722136,0.632699607414391,0.120982896215487,-0.103549382334192,0.0730829180034386,0.476693569300744,0.275415711365707,0.0834789204684256,0.103457283170374,0.401519305585182,0.333666901961468,0.122925833859952,0.0720252515824932,0.648109651775328,0.698847532577663,0.585165171192697,0.691584128405799,0.485976468288259,0.584957017051834,0.260284502379523,0.177045991428625,0.185211715473609,NA,NA,-0.105289806591215,-0.198440767016753,0.0967526297171873,0.231278758551648,0.403539619825763,0.330548159590332,NA,-0.1247534249302,-0.249017797999178,NA,0.302226699986562,-0.0878745580201211,NA,0.191083108694961,NA,0.795545240109002,0.292874052122849,-0.24072370010271,-0.133970103486071,0.136561239307929,0.448535735740373,-0.221609271825531,0.481045891707898,NA,0.143535621581377,0.656034242014947,NA,-0.0936334291066457,NA,0.405483574039235,0.172725479704189,0.240034959144889,0.261896043131362,0.46674104038888,0.227807847948275,0.230703372806384,NA,0.620477597692947,0.613166962592152,0.702360626805467,0.561684551172951,0.707736152445437,0.589062244306906,0.259323774534794,0.0818869910504168
"roi.51",0.453487604452428,0.0764639101860932,0.812918463232438,0.435531321508133,0.163462850288978,0.239233480827265,0.58711901791362,0.258504585835797,0.395263742658621,0.34607020199812,0.46467140577957,0.62617895274471,0.482390760509128,0.240952535683585,0.203372860731866,0.419170032744116,0.540754633887451,0.391013965699079,0.146165706476335,0.168076427241611,0.480377414401458,0.376403311650822,0.309867799427731,0.253564884680538,0.10203515519293,0.398575413115091,0.122475503586125,0.369528630910981,0.35586496146192,0.37530605159765,0.462812490796247,0.282733576474356,0.180438145354338,0.185601443740522,0.145517339314568,0.345260663074742,0.126893729572626,0.257492040864249,0.230306157944276,0.304844848027641,NA,0.222124938589733,0.274085055562516,0.219629480055065,0.249497698303253,0.288965809532936,0.241337603391521,0.452196578945579,1.03825322512663,NA,NA,0.789034902425736,0.697665242245999,0.60713309472955,0.714494796654348,0.281269953253036,0.117929063436328,0.248471080500145,0.523237008627642,0.749892611300832,0.495427196531699,0.245812286226346,0.497748713350075,0.408849889388852,0.647651361966571,0.534420909654402,0.169616764973229,0.565981174666778,0.704641151837964,0.613673480041534,0.352148473021965,0.308259767472366,0.461924217522835,0.548396130779393,0.193731272266934,0.814712317551286,0.349279933438194,0.616852162401253,0.619610565766378,0.33324392635838,0.51009612733936,NA,0.219580467201372,0.368036109964985,0.151347599412774,0.258049737484111,0.269210342807396,0.324824956113138,-0.0907984412797434,0.2094155627583,0.264496744298807,NA,0.172937337808431,0.296654345779485,0.280145938860821,0.26504465960247
"roi.52",0.401448226878424,-0.0825311241529025,0.200973091440242,0.727951736744013,NA,0.539916731924187,0.324561807471264,NA,0.370449022090023,0.412939440151076,0.406303009675579,0.417362720269745,0.336620738616766,0.14571249971696,0.2859684789093,0.623783345694495,0.411193900484205,0.258940551977204,NA,0.242509789618964,0.767313216881399,0.537094261834634,0.240748435563553,0.142052053356202,-0.160444097166744,0.0715979793721509,NA,-0.0846865339216004,NA,0.310110608873073,0.397299820699423,0.21923511179597,NA,NA,NA,0.167312215907489,0.139260087192155,0.153928097901838,0.116723808626399,0.215795485008774,NA,0.0965311419164528,0.110563479987612,NA,0.143865588659875,0.184655785858274,0.200607726878019,0.277289360492647,0.941330490175202,-0.105289806591215,0.789034902425736,NA,0.872524927489587,0.837777864296416,0.392344400175696,-0.0784720983735786,NA,0.276411756731204,0.330222869065222,0.502191083423612,0.410392322547957,0.188917435214779,0.515183227529714,0.884159553164915,0.411081640658445,0.723092741560905,0.219493834913898,0.679150290541039,0.985522249501222,0.984228362169662,0.244611536993288,0.138871565909576,0.212582289506661,0.114885230433468,NA,0.345166024018252,NA,0.57683750993901,0.587516678858575,0.279413543242022,0.197203874353179,NA,0.130918559724348,0.210707467697327,0.133652962575597,0.155235162144712,0.100477882178323,0.237118765582747,NA,0.19462066982711,NA,-0.217416533589624,NA,0.108330785642663,0.225693081775204,0.168632343958525
"roi.53",0.230766358981409,-0.172302980687063,0.167281064176155,0.422676228097483,0.155503441416243,0.388664321484078,0.318302025676827,NA,0.433647224769819,0.39423569328826,0.436570677610141,0.602366243419886,0.317058763594296,0.146688055879418,0.181742323068023,0.527928038319218,0.312805080829707,0.253826298876615,-0.166337629241784,NA,0.566777435593731,0.404559563295779,0.255334370979191,0.143473447936986,-0.105508796378632,NA,NA,NA,NA,0.161190182161471,0.42905449972425,0.283116892637115,NA,NA,NA,0.165783934868083,0.137415123432012,0.171262735719023,0.119466220781704,0.24236970682091,NA,NA,NA,-0.0877426729812143,0.0785843607089368,0.10663855676591,0.225235362826232,0.279067789209483,0.607398308236286,-0.198440767016753,0.697665242245999,0.872524927489587,NA,1.02592235616061,0.502123838931034,0.125792335071254,NA,0.354323117664483,0.559763974519529,0.711891934060232,0.633853444149717,0.142598641608018,0.432599565541145,0.562286705406013,0.37996078225007,0.675858281602912,NA,0.482150328531786,0.938955072370895,0.717575641766032,0.253604156967236,0.0933341096516934,0.310676883856596,NA,NA,0.384216498899907,NA,0.432927016809553,0.548823002233434,0.321865696521087,0.38326082004783,NA,0.124760159871374,0.17158520729376,NA,0.246073165462089,0.0995664822577288,0.223296517757682,NA,0.191010400870843,NA,-0.268715431354681,NA,0.0705190078239141,0.272123703216883,0.218892533713581
"roi.54",0.314193067597249,0.0846925134135284,0.230343690162832,0.447543581836095,0.41046339730315,0.653308396881131,0.357216886335771,0.119915180477412,0.393834967976214,0.286429184632956,0.206091156705146,0.333277974210603,0.377076803697833,0.194571927650209,0.244639360386361,0.635672827655757,0.394333941079645,0.292676424634869,0.189131582941017,0.268313022117719,0.404203673632515,0.31800042759976,0.196342596945117,0.07382604442698,-0.204607762153773,0.0955422552406078,NA,NA,0.0810955820670904,NA,0.220052213267321,0.167103449439841,0.207152139819754,NA,NA,0.0785782862780477,0.268347173833189,0.276364278582334,0.178740224363978,0.165383561050283,0.176509908531548,0.189594239126393,0.168499817237613,NA,0.126658666052275,0.222111908474593,0.146124260096574,0.200828134712517,0.577323968945478,0.0967526297171873,0.60713309472955,0.837777864296416,1.02592235616061,NA,0.517097083291658,0.156441292898163,NA,0.313986346789825,0.283147041718177,0.337270977629863,0.607725333132822,0.178564821581161,0.36037387032869,0.779386296152206,0.377892773183744,0.713875924361073,0.454067659065633,0.65362274010917,0.590183761195962,0.621284821806493,0.259516710506975,0.116982862122867,NA,0.149412489834939,-0.0888061123295084,0.27809802407525,NA,0.222033627204868,0.321082162785858,0.160970247013172,0.47881256424538,0.102317667303374,0.163471970642621,0.139862196536836,0.195804118977246,0.28002150134713,0.0753740250079412,0.148081618459995,0.202864609186196,0.280727756007242,0.115301003795171,-0.159944269357797,NA,0.179113254590485,0.236730186903854,0.137813999664087
"roi.55",0.328664915579105,0.207861085157341,0.53152880665741,0.285945505966239,0.236872900232108,0.355231927161983,0.946638772010559,0.271975951847977,0.513616701207943,0.502760951978793,0.283876339538794,0.439556952217077,0.633377683568158,0.148751414471951,0.129762377116582,0.465591708393436,0.820583678481265,0.731701725358829,0.251903522476188,0.172287966154013,0.275189647459263,0.455423655196357,0.526700820719703,0.350997263347507,0.180744085928469,0.347192819776949,0.157243486752285,0.350822319985709,0.409549178235516,0.247750435126615,0.34636975509978,0.459358823117758,0.281426053032359,0.135989883720128,0.269495746269002,0.439194600291749,0.152483879741176,0.248921420137781,0.304707625381029,0.375737537325566,0.0720875776666445,0.437830371397769,0.301503879561545,0.341037258670001,0.266905918732127,0.415138682175576,0.42774010937176,0.414623579651581,0.442187124807004,0.231278758551648,0.714494796654348,0.392344400175696,0.502123838931034,0.517097083291658,NA,0.293552216417046,0.370641963215204,0.47217808675236,0.346717194535509,0.389573855378852,0.693453314914708,0.108500447463512,0.260884906622533,0.339697054289916,1.12420963872932,0.798549214270234,0.303914406841781,0.351750068130856,0.38173801310915,0.532636129103982,0.627459807553279,0.392442710646833,0.267866730842472,0.58235027168971,0.142679042583436,0.389247419588263,0.379392762814379,0.347226822596394,0.382406053554277,0.427040959981651,0.410971210191298,NA,0.248967159266122,0.488138804504522,0.119252571242803,0.323617214380224,0.382137992294289,0.381098758886818,NA,0.489789947404838,0.444031024485938,0.18158013762099,0.261089454740394,0.485170617821298,0.449819827259669,0.361768274959983
"roi.56",0.25180443476008,0.317925236284642,0.42085525303226,0.0831011880293165,0.240360407307848,NA,0.295495471138669,0.954622291357704,0.246906382265638,NA,0.397240868360941,0.31648970566484,0.220478176784771,0.555400312574222,0.288434036739402,0.15569138295325,NA,NA,0.11698259709991,NA,0.0768499712146521,NA,0.0922340194203821,0.24149042517925,0.396036221743234,0.213889331758593,0.219372217275233,0.349309022992353,0.36670416069738,0.288972342831805,0.270966479619799,0.0968469348673743,0.320085703929132,0.63127399792729,0.417746462641426,0.336804092627418,0.484721423836268,0.677581477226056,0.344157342735915,0.115114490250942,NA,0.361529998023239,0.156042788860731,0.268291523744833,0.153673989621443,0.19585986472888,0.210235339939129,0.185698696363238,0.226562716895127,0.403539619825763,0.281269953253036,-0.0784720983735786,0.125792335071254,0.156441292898163,0.293552216417046,NA,0.537466520993847,0.151340587855964,0.565293444268201,0.252476160907559,0.273966466839338,0.561924522834156,0.164298969453979,NA,0.206732794658689,NA,0.122363913889353,0.0781867167685104,0.0873157087931961,NA,0.202899777901834,0.388039733830256,0.2767370953735,0.278797414558912,0.329599175264499,0.263481162696091,0.416300838272894,0.256078235441421,0.214480925380248,0.0893852427707035,0.565252552900897,0.528739221395422,0.673536044133588,0.408062970668168,0.629098248650272,0.646242064795013,0.427902272643704,0.13591531125218,NA,0.286082566637669,0.265148563977029,0.496332712276614,0.306664303856275,0.280186707977923,0.294887823058245,0.168088549865088
"roi.57",0.197592865079301,0.3154188085429,0.189569136641714,0.144422195535077,NA,NA,0.396493692416525,0.456314784654051,0.468828986966704,0.457212084113079,0.178934607478666,0.302288098633383,0.358515413286104,0.239922608453825,0.162330524579498,0.206665203443642,0.251678794159834,0.226297758219914,0.106415461666051,0.140209011863629,0.119178904615383,0.239133331365882,0.298749666810318,0.198622382921271,0.277332459938701,0.199423866418195,0.190321929084011,0.183380378101359,0.283904571667289,0.15955334811895,0.162365235536662,0.209319163784143,0.228022752974902,0.237295793384098,0.291111869952744,0.360883182144315,0.127970127996498,0.258399966648758,0.210985551557948,0.137963719116489,-0.0722110601404699,0.377376794459813,0.102715910196278,0.579737740644227,0.154664894448861,0.230156299823682,0.239922285500542,0.197887503704063,0.102891631102903,0.330548159590332,0.117929063436328,NA,NA,NA,0.370641963215204,0.537466520993847,NA,0.460205223336583,0.300616249420399,0.186660142036276,0.336771449249555,0.131546515238364,NA,NA,0.361039351690442,0.204161031157927,0.151193914081373,0.0707077198013948,NA,0.12782350255526,0.38282784411491,0.254497982525963,0.0967583825402187,0.244482647807052,0.179037870977091,NA,0.283646373344689,0.128727286071282,0.139403632144644,0.203947811192789,0.210365757647369,0.0743635309948255,0.302428128423359,0.336767384279492,0.15478206509574,0.305318654194473,0.448041738929427,0.174326916147915,NA,0.370452538446044,0.286297945541615,0.529277061317993,0.384789379829898,0.304441778882698,0.230511802513143,0.17946051670276
"roi.58",0.185301837152549,NA,NA,0.231614906815386,NA,0.213218392187404,0.50886021031395,NA,0.796215309921219,0.840526922709774,0.338344940041424,0.480057539437007,0.442802221481655,0.170246347386605,0.125507289732941,0.395140630188206,0.452705709344483,0.50181659583017,NA,0.113746684762254,0.333131914289865,0.510400236603426,0.489864240316111,0.11039717206646,NA,NA,0.171929453646684,0.139457497684115,NA,0.169359114827243,0.343024537605095,0.461979486722163,0.0958533225873274,NA,NA,0.185159741322546,0.149517362067621,0.13333108218914,0.128659361311475,0.271072800706432,0.0760749819568881,0.19489513314868,0.169099650217251,0.179684804419481,0.217500797610213,0.354151240306476,0.39258290340519,0.171143254912539,0.237600590753528,NA,0.248471080500145,0.276411756731204,0.354323117664483,0.313986346789825,0.47217808675236,0.151340587855964,0.460205223336583,NA,0.449533709981769,0.429253440137623,0.741389965808514,0.226793485750538,0.0887604809839126,0.285597134084113,0.430786598620303,0.512837595928365,0.123430576383903,0.298316489745248,0.471010334814222,0.497771574953733,0.544323499163039,NA,0.231682666128187,NA,0.0896858388304307,0.145589411340587,NA,0.168782825623579,0.311419496538825,0.496787820733088,0.157063504008701,-0.0987361058711029,0.0782246831827711,0.179362006416043,NA,0.254739174481298,0.289127631373418,0.248765080941502,NA,0.270747921574985,0.260481150047119,NA,0.1928297795992,0.410552040785301,0.444946367530318,0.188515445545398
"roi.59",0.176527722763155,-0.187654865762776,0.200663953182726,0.221264610367833,NA,NA,0.319117280537473,0.229511592745934,0.410268431976601,0.307951552708749,0.787912829563337,0.672957432482103,0.226707649682389,0.293221292010856,0.103708687983538,0.258665205323235,0.187749709435214,0.125517984938838,-0.257656320607351,-0.180043696334169,0.474250149434518,0.323047730904056,0.179682407858524,0.151560425292905,0.225623607394967,NA,0.231834471171589,0.229140989481613,NA,0.430114422304545,0.695971367369449,0.305915342927295,-0.0825921159429827,0.317776898830537,0.172567368317233,0.277784126997241,0.221752964664042,0.280041452310777,0.14149319582497,0.213803633719111,-0.224730400662374,0.104661208266937,NA,NA,NA,0.118300517791508,0.285960451062564,0.159986136191775,0.411946608920397,-0.1247534249302,0.523237008627642,0.330222869065222,0.559763974519529,0.283147041718177,0.346717194535509,0.565293444268201,0.300616249420399,0.449533709981769,NA,0.779987185371583,0.516167610131038,0.442233787574968,0.333413587056018,0.170658568257919,0.334233469237351,0.255944032193256,-0.215696330305736,0.188743204435416,0.752334833521242,0.466387533215854,0.241178427057301,0.10589099306097,0.678207385768076,0.0903799569871901,0.319194661393807,0.465159961828516,NA,0.594400488210346,0.675424848337965,0.432155260679656,0.266614226033375,0.12215037741147,0.383212600262699,0.276514590077339,0.206431401498061,0.477022499595361,0.263915317332144,0.240014550271359,-0.203295958930404,0.195723742158113,0.09588789356725,NA,NA,0.168054467831347,0.381779653681579,0.145985052382161
"roi.60",0.189910427868736,-0.196399097858057,0.305014235565109,0.276018448131551,NA,NA,0.386039821081484,0.170940101863414,0.459897324864029,0.428388557480307,0.640787616732022,1.08283624730993,0.371042855317084,0.126368226134731,NA,0.284391106907986,0.329695318493421,0.343541366355604,-0.202963452400543,NA,0.610475122350254,0.42125889079234,0.373751345341875,0.196360688099617,0.0748986985842319,0.120905581075258,0.175396629187456,0.254776358200902,0.0752971432571908,0.266461096900708,0.487378985348259,0.379751798364851,NA,NA,NA,0.298530370200578,NA,NA,0.126770854416715,0.274154697284401,-0.196374595519632,NA,NA,NA,0.130254665078551,0.0970365756289461,0.289391928053772,0.308949795983019,0.556508969504541,-0.249017797999178,0.749892611300832,0.502191083423612,0.711891934060232,0.337270977629863,0.389573855378852,0.252476160907559,0.186660142036276,0.429253440137623,0.779987185371583,NA,0.603475575083045,0.207129255063769,0.294004274804534,0.240145017831994,0.387538619720297,0.475504481410328,-0.190953796851115,0.48066401691072,0.95667923592512,0.558221624305386,0.37993547179429,0.0925210782909606,0.498978898840574,0.120144294788762,0.231905428035482,0.702358939343268,NA,0.488365062513013,0.548476355137187,0.403635479968826,0.33016192606362,NA,NA,0.219756681711887,-0.0859351542277394,0.0870488158936053,0.17484678250619,0.292158758846356,-0.205011145067356,NA,NA,-0.139905117587574,NA,0.0783971498824567,0.266287428410232,0.2266120589615
"roi.61",0.203198248791213,0.112696184499779,0.214972379994334,0.233363179959268,0.17832466038857,0.287878256786054,0.702371640283569,0.204408027646225,0.743707539902619,0.760743069459249,0.442780838193839,0.661401124454469,0.82281748479561,0.244497729184108,0.120168569074565,0.555125133056173,0.626651450189796,0.564816549793639,0.0916863966156747,0.133226877353575,0.398584956320823,0.45991761857217,0.563784723620358,0.201926667849031,NA,0.157603081376381,0.109932064614103,0.171508550467451,0.131962476936637,0.134767869534631,0.304724197776086,0.525442135088324,0.181741773956803,NA,NA,0.291597637556895,0.153124836657021,0.221669655656222,0.2226152196249,0.282071613950598,NA,0.302875412497506,0.186578920771756,0.285994821577866,0.281177385668259,0.372599335401274,0.436716855616874,0.21975175805827,0.380362867408173,NA,0.495427196531699,0.410392322547957,0.633853444149717,0.607725333132822,0.693453314914708,0.273966466839338,0.336771449249555,0.741389965808514,0.516167610131038,0.603475575083045,NA,0.260745512087392,0.127019668547815,0.522276807939384,0.575636074855799,0.76887941928599,0.234263897131899,0.500588895991254,0.64259626347829,0.650791326177278,0.661473523652474,0.167301342573419,0.223573939568926,0.178209472409303,0.116890514170972,0.27249990556931,0.0924869138630218,0.263143964269206,0.361840722856156,0.461090992077588,0.348415256766482,NA,0.142516893846116,0.295539644749043,NA,0.287825076205174,0.292008216674748,0.232017997000994,NA,0.325571725773186,0.244006073478798,NA,0.171902061928222,0.35156224551369,0.528253790678959,0.191411877613414
"roi.62",0.342522754285823,0.219570510645251,0.295911121237456,0.270279662961249,0.17808399112126,0.145105446933102,0.23119882910577,0.494807756430369,0.214415916530254,0.141026175579154,0.395499608828523,0.231309249976729,0.183378857444533,0.845373731661078,0.562511589525753,0.222104520606527,0.108301237235896,NA,0.100458039160577,0.170299153535686,0.293938591572477,0.110530551145115,0.141629262512933,0.183849552007463,NA,NA,0.0816882670402796,0.165827748597258,0.144002252286776,0.336779624769479,0.256115374529588,0.178336488397492,0.221546859040153,0.566862330886601,NA,0.135306016681167,0.694874869985309,0.575786212065091,0.273607504730027,0.272635930894338,0.130367878079238,0.324711759876305,0.336826138848785,NA,0.303468771104473,0.417744028650254,0.285064103672079,0.19907254135209,0.309509882514676,0.302226699986562,0.245812286226346,0.188917435214779,0.142598641608018,0.178564821581161,0.108500447463512,0.561924522834156,0.131546515238364,0.226793485750538,0.442233787574968,0.207129255063769,0.260745512087392,NA,0.361993081507549,0.184874439863826,0.153700460431017,NA,0.161330210677574,0.308763968752719,0.294471221255828,0.152190189926645,0.18735158630714,0.250761607010377,0.120800290778248,NA,0.150726742306813,0.158358492880804,0.16216201935068,0.296069800904399,0.218390562200705,0.198559553456273,0.249003217905769,0.416341091397224,0.366978302142708,0.233639544883859,0.782703754739373,0.667702449306662,0.281209318223627,0.148904732597674,0.0850651438456146,0.36677009894525,0.279258755914781,NA,0.380365733014122,0.37447952949008,0.37856195639818,0.098301180316698
"roi.63",0.332609724578958,-0.139885831281312,0.277169785652658,0.42992265433569,NA,0.316374298468963,0.200768628473747,0.119103534999496,0.159293199238235,0.0928231178260563,0.313592416824716,0.304131917673558,NA,0.271639450821586,0.54160153985136,0.321621981400773,0.184611770573027,NA,NA,0.117515389856924,0.41722315314334,0.221329304339597,0.114443193543163,0.0705515266467179,NA,NA,0.099643254810893,NA,0.0974605756117548,0.344968366808854,0.283330067502242,0.0846393632497274,NA,0.402758365233955,0.178176091659173,0.211238184750161,0.300824616272379,0.344748189963997,0.327139319590499,0.263470051461465,-0.0850615212697691,0.121204204615103,0.151937837496605,-0.124943587464593,NA,0.0724405447739095,NA,0.216308960625334,0.452892972160365,-0.0878745580201211,0.497748713350075,0.515183227529714,0.432599565541145,0.36037387032869,0.260884906622533,0.164298969453979,NA,0.0887604809839126,0.333413587056018,0.294004274804534,0.127019668547815,0.361993081507549,NA,0.415739430322882,0.287967459019262,0.267314513152785,NA,0.3055158907287,0.457365821948045,0.333977638303812,0.151388831369767,0.0947894151726341,0.183774779195848,0.105192394209496,NA,0.160257625160616,0.102881260526366,0.441613565467368,0.287452851211064,0.12028310466768,0.157932174382912,0.0976675635198091,0.26387377030779,0.170613213554409,0.352338208782938,0.411410912892338,0.221317509968185,0.223799644648473,-0.0840425421478413,0.16738209728033,0.0969138552651786,-0.0989039431223025,NA,NA,0.0902105811779069,0.155980458347392
"roi.64",0.253401013232381,NA,NA,0.407659326525887,0.0929102777193983,0.625888671881342,0.377950379075618,0.0778467849612861,0.404205992291845,0.379266670788467,0.257943881450958,0.304102076628184,0.390297289718929,0.223831263823245,0.375332958418924,0.977175020634319,0.470264329243492,0.29982136938656,0.125428227857461,0.23964416641977,0.457450199273317,0.494064233295774,0.297928656875503,0.107930834283621,-0.162674629080983,0.0802825209854291,NA,-0.193664858451237,NA,0.150758234264459,0.228996876844402,0.196717591155872,0.114701452901998,0.120403495939239,0.0976546952734015,0.212601964602075,0.265559722421991,0.268588887252445,0.210042132330216,0.24661289600693,NA,0.161571037805627,0.138923032324261,0.122391871330556,0.196978846871031,0.255192540684824,0.197742618152533,0.257796525896447,0.553134045040713,NA,0.408849889388852,0.884159553164915,0.562286705406013,0.779386296152206,0.339697054289916,NA,NA,0.285597134084113,0.170658568257919,0.240145017831994,0.522276807939384,0.184874439863826,0.415739430322882,NA,0.387447672230331,0.875914591065369,0.42467848194846,0.533225158128909,0.578683816605434,0.921313878312669,0.4195689050998,0.120740088833739,NA,0.0802939711833982,NA,NA,NA,0.33766512775477,0.365661326970134,0.196347533636001,0.194995864834099,0.11068420032055,0.247718155773413,0.216902314181218,0.200617398419066,0.340740620531654,0.197993674254838,0.218519143013528,NA,0.176382189254167,NA,-0.111190940901523,NA,0.130377436021729,0.238761441023946,0.182390277695322
